0,104.08974358974359
1,102.49350649350649
2,103.38157894736842
3,105.43589743589743
4,104.18181818181819
5,120.51948051948052
6,204.62820512820514
7,242.62337662337663
8,255.0909090909091
9,280.35897435897436
10,235.0909090909091
11,205.71428571428572
12,188.16666666666666
13,190.27272727272728
14,187.80519480519482
15,177.25641025641025
16,128.11688311688312
17,126.36363636363636
18,112.05128205128206
19,107.02597402597402
20,105.27272727272727
21,195.4078947368421
22,222.57894736842104
23,123.89473684210526
0,104.22077922077922
1,103.48051948051948
2,103.67532467532467
3,103.0909090909091
4,106.18181818181819
5,177.65384615384616
6,206.6103896103896
7,237.1818181818182
8,286.11538461538464
9,246.33766233766235
10,231.25974025974025
11,197.16666666666666
12,194.55844155844156
13,189.28571428571428
14,204.75641025641025
15,158.02597402597402
16,127.44155844155844
17,119.92307692307692
18,112.58441558441558
19,107.88311688311688
20,105.3974358974359
21,129.17105263157896
22,235.1184210526316
23,134.77631578947367
0,104.1948051948052
1,104.36363636363636
2,102.9090909090909
3,104.40259740259741
4,125.73076923076923
5,179.02597402597402
6,202.85714285714286
7,267.2435897435897
8,250.46753246753246
9,241.4025974025974
10,204.23076923076923
11,204.6883116883117
12,194.4935064935065
13,207.85897435897436
14,182.33766233766235
15,161.80519480519482
16,129.35897435897436
17,119.97402597402598
18,114.24675324675324
19,107.94871794871794
20,104.40259740259741
21,106.0657894736842
22,261.19736842105266
23,137.3684210526316
0,105.63636363636364
1,102.66666666666667
2,103.09210526315789
3,105.03846153846153
4,121.31168831168831
5,178.93506493506493
6,224.05128205128204
7,240.93506493506493
8,247.7012987012987
9,229.12820512820514
10,220.11688311688312
11,198.27272727272728
12,216.28205128205127
13,186.32467532467533
14,177.12987012987014
15,128.0897435897436
16,130.75324675324674
17,121.51948051948052
18,113.25641025641026
19,106.87012987012987
20,104.74025974025975
21,104.76315789473684
22,275.42105263157896
23,178.42105263157896
0,103.28205128205128
1,103.28571428571429
2,104.23076923076923
3,104.07792207792208
4,120.49350649350649
5,193.5
6,204.23376623376623
7,236.58441558441558
8,242.5
9,236.01298701298703
10,214.25974025974025
11,218.87179487179486
12,192.3896103896104
13,184.1818181818182
14,161.37179487179486
15,131.76623376623377
16,132.6883116883117
17,122.33333333333333
18,112.8051948051948
19,107.77922077922078
20,104.4
21,285.36842105263156
22,201.73684210526315
23,105.5657894736842
0,103.3896103896104
1,103.28571428571429
2,103.87012987012987
3,105.11688311688312
4,129.0897435897436
5,178.33766233766235
6,202.06493506493507
7,247.89743589743588
8,244.67532467532467
9,235.05194805194805
10,232.94871794871796
11,194.96103896103895
12,190.05194805194805
13,178.71794871794873
14,168.07792207792207
15,132.4805194805195
16,131.10256410256412
17,119.84415584415585
18,112.87012987012987
19,103.35897435897436
20,104.52631578947368
21,271.7631578947368
22,208.03947368421052
23,110.03947368421052
0,103.58974358974359
1,103.21052631578948
2,103.67532467532467
3,105.7948717948718
4,124.74025974025975
5,177.74025974025975
6,240.25641025641025
7,251.19480519480518
8,246.53246753246754
9,269.6025641025641
10,203.6103896103896
11,195.6883116883117
12,183.43589743589743
13,187.03896103896105
14,170.2987012987013
15,135.24358974358975
16,124.74025974025975
17,119.37662337662337
18,106.76923076923077
19,103.64935064935065
20,104.77631578947368
21,227.5
22,213.0
23,115.84210526315789
